id,timestamp,device_ip,sysName,ifInOctets,ifOutOctets,ifOutDiscards,ifInUcastPkts,ifInDiscards,ifOutUcastPkts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,label,if_name
5744,2025-10-01 14:59:32,192.168.99.2,S1.cisco.local,127602,199182,0,1060,0,776,1403,1403,1402,0,0,0,0,0,1,10009
5745,2025-10-01 14:59:32,192.168.99.3,S2.cisco.local,118486,259126,0,941,0,705,1507,1507,1506,0,0,0,0,0,1,10002
5746,2025-10-01 14:59:32,192.168.99.3,S2.cisco.local,649505,653591,0,5192,0,5059,1509,1509,1508,0,0,0,0,0,1,10007
5747,2025-10-01 14:59:32,192.168.99.3,S2.cisco.local,22487711,259152,0,349987,0,1235,1511,1511,1510,0,0,0,0,0,1,10011
5748,2025-10-01 14:59:32,192.168.99.4,S3.cisco.local,57858268,22377820,0,900332,0,348236,1295,1295,1294,0,0,0,0,0,1,10001
5749,2025-10-01 14:59:47,192.168.99.1,R1.cisco.local,99264289,26214605,0,1531268,0,433460,13055,12705,5396,0,0,426358,350,0,1,2
5750,2025-10-01 14:59:47,192.168.99.2,S1.cisco.local,160412,224083,0,1388,0,1025,1427,1427,1426,0,0,0,0,0,1,10004
5751,2025-10-01 14:59:47,192.168.99.2,S1.cisco.local,130192,202199,0,1096,0,806,1429,1429,1428,0,0,0,0,0,1,10009
5752,2025-10-01 14:59:47,192.168.99.3,S2.cisco.local,119998,260448,0,959,0,710,1535,1535,1534,0,0,0,0,0,1,10002
5753,2025-10-01 14:59:47,192.168.99.3,S2.cisco.local,654375,658972,0,5236,0,5100,1537,1537,1536,0,0,0,0,0,1,10007
5754,2025-10-01 14:59:47,192.168.99.3,S2.cisco.local,24839468,261363,0,386710,0,1252,1539,1539,1538,0,0,0,0,0,1,10011
5755,2025-10-01 14:59:48,192.168.99.4,S3.cisco.local,65099417,24726037,0,1013462,0,384905,1319,1319,1318,0,0,0,0,0,1,10001
5756,2025-10-01 15:00:03,192.168.99.1,R1.cisco.local,106550568,28364545,0,1644968,0,470367,13157,12776,5451,0,0,461979,381,0,1,2
5757,2025-10-01 15:00:03,192.168.99.2,S1.cisco.local,161510,225167,0,1400,0,1033,1453,1453,1452,0,0,0,0,0,1,10004
5758,2025-10-01 15:00:03,192.168.99.2,S1.cisco.local,130797,203322,0,1105,0,814,1455,1455,1454,0,0,0,0,0,1,10009
5759,2025-10-01 15:00:03,192.168.99.3,S2.cisco.local,120531,262226,0,965,0,715,1563,1563,1562,0,0,0,0,0,1,10002
5760,2025-10-01 15:00:03,192.168.99.3,S2.cisco.local,665428,669280,0,5332,0,5187,1565,1565,1564,0,0,0,0,0,1,10007
5761,2025-10-01 15:00:03,192.168.99.3,S2.cisco.local,27124779,264297,0,422394,0,1271,1567,1567,1566,0,0,0,0,0,1,10011
5762,2025-10-01 15:00:03,192.168.99.4,S3.cisco.local,70236531,27158697,0,1093724,0,422893,1343,1343,1342,0,0,0,0,0,1,10001
5763,2025-10-01 15:00:18,192.168.99.1,R1.cisco.local,116741351,30796450,0,1804050,0,512134,13278,12866,5510,0,0,504569,412,0,1,2
5764,2025-10-01 15:00:18,192.168.99.2,S1.cisco.local,162074,226029,0,1406,0,1038,1479,1479,1478,0,0,0,0,0,1,10004
5765,2025-10-01 15:00:18,192.168.99.2,S1.cisco.local,132669,205239,0,1128,0,827,1481,1481,1480,0,0,0,0,0,1,10009
5766,2025-10-01 15:00:18,192.168.99.3,S2.cisco.local,120874,265138,0,966,0,717,1591,1591,1590,0,0,0,0,0,1,10002
5767,2025-10-01 15:00:18,192.168.99.3,S2.cisco.local,676998,679874,0,5421,0,5277,1593,1593,1592,0,0,0,0,0,1,10007
5768,2025-10-01 15:00:19,192.168.99.3,S2.cisco.local,29864774,268710,0,465184,0,1290,1595,1595,1594,0,0,0,0,0,1,10011
5769,2025-10-01 15:00:19,192.168.99.4,S3.cisco.local,77575137,29747189,0,1208387,0,463325,1367,1367,1366,0,0,0,0,0,1,10001
5770,2025-10-01 15:00:34,192.168.99.1,R1.cisco.local,125685666,33635692,0,1943641,0,560904,13384,12941,5567,0,0,554462,443,0,1,2
5771,2025-10-01 15:00:34,192.168.99.2,S1.cisco.local,162544,227249,0,1411,0,1042,1505,1505,1504,0,0,0,0,0,1,10004
5772,2025-10-01 15:00:34,192.168.99.2,S1.cisco.local,133982,207821,0,1146,0,842,1507,1507,1506,0,0,0,0,0,1,10009
5773,2025-10-01 15:00:34,192.168.99.3,S2.cisco.local,120874,265778,0,966,0,719,1619,1619,1618,0,0,0,0,0,1,10002
5774,2025-10-01 15:00:34,192.168.99.3,S2.cisco.local,685577,689442,0,5500,0,5358,1621,1621,1620,0,0,0,0,0,1,10007
5775,2025-10-01 15:00:34,192.168.99.3,S2.cisco.local,32896498,270608,0,512533,0,1309,1623,1623,1622,0,0,0,0,0,1,10011
5776,2025-10-01 15:00:34,192.168.99.4,S3.cisco.local,83572805,32946841,0,1302084,0,513306,1391,1391,1390,0,0,0,0,0,1,10001
5777,2025-10-01 15:00:49,192.168.99.1,R1.cisco.local,134731770,36032204,0,2084853,0,602068,13473,12999,5622,0,0,594138,474,0,1,2
5778,2025-10-01 15:00:49,192.168.99.2,S1.cisco.local,163454,228323,0,1421,0,1050,1531,1531,1530,0,0,0,0,0,1,10004
5779,2025-10-01 15:00:49,192.168.99.2,S1.cisco.local,134456,208619,0,1152,0,847,1533,1533,1532,0,0,0,0,0,1,10009
5780,2025-10-01 15:00:50,192.168.99.3,S2.cisco.local,120874,266814,0,966,0,720,1647,1647,1646,0,0,0,0,0,1,10002
5781,2025-10-01 15:00:50,192.168.99.3,S2.cisco.local,694728,700028,0,5583,0,5442,1649,1649,1648,0,0,0,0,0,1,10007
5782,2025-10-01 15:00:50,192.168.99.3,S2.cisco.local,35618225,272883,0,555042,0,1327,1651,1651,1650,0,0,0,0,0,1,10011
5783,2025-10-01 15:00:50,192.168.99.4,S3.cisco.local,89811717,35496389,0,1399567,0,553131,1415,1415,1414,0,0,0,0,0,1,10001
5784,2025-10-01 15:01:05,192.168.99.1,R1.cisco.local,145144018,38711476,0,2247405,0,648107,13573,13068,5678,0,0,640754,505,0,1,2
5785,2025-10-01 15:01:05,192.168.99.2,S1.cisco.local,164300,229195,0,1430,0,1055,1557,1557,1556,0,0,0,0,0,1,10004
5786,2025-10-01 15:01:05,192.168.99.2,S1.cisco.local,135296,209565,0,1162,0,853,1559,1559,1558,0,0,0,0,0,1,10009
5787,2025-10-01 15:01:05,192.168.99.3,S2.cisco.local,121520,267666,0,974,0,725,1675,1675,1674,0,0,0,0,0,1,10002
5788,2025-10-01 15:01:05,192.168.99.3,S2.cisco.local,702799,709038,0,5659,0,5520,1677,1677,1676,0,0,0,0,0,1,10007
5789,2025-10-01 15:01:05,192.168.99.3,S2.cisco.local,38424905,274549,0,598879,0,1343,1679,1679,1678,0,0,0,0,0,1,10011
5790,2025-10-01 15:01:05,192.168.99.4,S3.cisco.local,97590149,38554256,0,1521105,0,600890,1439,1439,1438,0,0,0,0,0,1,10001
5791,2025-10-01 15:01:20,192.168.99.1,R1.cisco.local,153380496,41329998,0,2375966,0,693093,13642,13106,5729,0,0,684691,536,0,1,2
5792,2025-10-01 15:01:21,192.168.99.2,S1.cisco.local,165334,230279,0,1441,0,1063,1583,1583,1582,0,0,0,0,0,1,10004
5793,2025-10-01 15:01:21,192.168.99.2,S1.cisco.local,135296,210691,0,1162,0,855,1585,1585,1584,0,0,0,0,0,1,10009
5794,2025-10-01 15:01:21,192.168.99.3,S2.cisco.local,121808,268316,0,977,0,727,1703,1703,1702,0,0,0,0,0,1,10002
5795,2025-10-01 15:01:21,192.168.99.3,S2.cisco.local,712769,719900,0,5751,0,5612,1705,1705,1704,0,0,0,0,0,1,10007
5796,2025-10-01 15:01:21,192.168.99.3,S2.cisco.local,41429596,276013,0,645818,0,1356,1707,1707,1706,0,0,0,0,0,1,10011
5797,2025-10-01 15:01:21,192.168.99.4,S3.cisco.local,102627013,41306428,0,1599806,0,643880,1463,1463,1462,0,0,0,0,0,1,10001
5798,2025-10-01 15:01:36,192.168.99.1,R1.cisco.local,164053037,43853872,0,2542597,0,736454,13716,13149,5780,0,0,729263,567,0,1,2
5799,2025-10-01 15:01:36,192.168.99.2,S1.cisco.local,165962,231701,0,1448,0,1069,1609,1609,1608,0,0,0,0,0,1,10004
5800,2025-10-01 15:01:36,192.168.99.2,S1.cisco.local,135296,211267,0,1162,0,856,1611,1611,1610,0,0,0,0,0,1,10009
5801,2025-10-01 15:01:36,192.168.99.3,S2.cisco.local,121808,268892,0,977,0,729,1731,1731,1730,0,0,0,0,0,1,10002
5802,2025-10-01 15:01:36,192.168.99.3,S2.cisco.local,720357,728184,0,5822,0,5683,1733,1733,1732,0,0,0,0,0,1,10007
5803,2025-10-01 15:01:36,192.168.99.3,S2.cisco.local,44122556,277753,0,687884,0,1374,1735,1735,1734,0,0,0,0,0,1,10011
5804,2025-10-01 15:01:37,192.168.99.4,S3.cisco.local,110677253,44158588,0,1725591,0,688432,1487,1487,1486,0,0,0,0,0,1,10001
5805,2025-10-01 15:01:52,192.168.99.1,R1.cisco.local,171594686,46377278,0,2660300,0,779807,13804,13206,5832,0,0,770529,598,0,1,2
5806,2025-10-01 15:01:52,192.168.99.2,S1.cisco.local,166620,232820,0,1455,0,1075,1635,1635,1634,0,0,0,0,0,1,10004
5807,2025-10-01 15:01:52,192.168.99.2,S1.cisco.local,135543,211843,0,1162,0,858,1637,1637,1636,0,0,0,0,0,1,10009
5808,2025-10-01 15:01:52,192.168.99.3,S2.cisco.local,121808,269928,0,977,0,730,1759,1759,1758,0,0,0,0,0,1,10002
5809,2025-10-01 15:01:52,192.168.99.3,S2.cisco.local,731266,740354,0,5925,0,5785,1761,1761,1760,0,0,0,0,0,1,10007
5810,2025-10-01 15:01:52,192.168.99.3,S2.cisco.local,46956443,279816,0,732149,0,1389,1763,1763,1762,0,0,0,0,0,1,10011
5811,2025-10-01 15:01:52,192.168.99.4,S3.cisco.local,115273989,46842260,0,1797415,0,730352,1511,1511,1510,0,0,0,0,0,1,10001
5812,2025-10-01 15:02:07,192.168.99.1,R1.cisco.local,181995634,48882819,0,2822652,0,822833,13920,13290,5887,0,0,815201,630,0,1,2
5813,2025-10-01 15:02:07,192.168.99.2,S1.cisco.local,167342,233820,0,1463,0,1082,1661,1661,1660,0,0,0,0,0,1,10004
5814,2025-10-01 15:02:07,192.168.99.2,S1.cisco.local,135543,212969,0,1162,0,860,1663,1663,1662,0,0,0,0,0,1,10009
5815,2025-10-01 15:02:08,192.168.99.3,S2.cisco.local,124676,275058,0,1009,0,749,1787,1787,1786,0,0,0,0,0,1,10002
5816,2025-10-01 15:02:08,192.168.99.3,S2.cisco.local,742005,748308,0,5997,0,5852,1789,1789,1788,0,0,0,0,0,1,10007
5817,2025-10-01 15:02:08,192.168.99.3,S2.cisco.local,49635734,284442,0,773997,0,1403,1791,1791,1790,0,0,0,0,0,1,10011
5818,2025-10-01 15:02:08,192.168.99.4,S3.cisco.local,123044547,49655961,0,1918826,0,774292,1535,1535,1534,0,0,0,0,0,1,10001
5819,2025-10-01 15:02:23,192.168.99.1,R1.cisco.local,187552556,50581787,0,2909322,0,851971,14033,13372,5941,0,0,845126,661,0,0,2
5820,2025-10-01 15:02:23,192.168.99.2,S1.cisco.local,167906,234692,0,1469,0,1087,1687,1687,1686,0,0,0,0,0,0,10004
5821,2025-10-01 15:02:23,192.168.99.2,S1.cisco.local,135543,213545,0,1162,0,861,1689,1689,1688,0,0,0,0,0,0,10009
5822,2025-10-01 15:02:23,192.168.99.3,S2.cisco.local,126783,286604,0,1031,0,759,1815,1815,1814,0,0,0,0,0,0,10002
5823,2025-10-01 15:02:23,192.168.99.3,S2.cisco.local,762693,759464,0,6094,0,5948,1817,1817,1816,0,0,0,0,0,0,10007
5824,2025-10-01 15:02:23,192.168.99.3,S2.cisco.local,51539119,296126,0,803718,0,1415,1819,1819,1818,0,0,0,0,0,0,10011
5825,2025-10-01 15:02:23,192.168.99.4,S3.cisco.local,126614531,51452549,0,1974607,0,802352,1559,1559,1558,0,0,0,0,0,0,10001
5826,2025-10-01 15:02:38,192.168.99.1,R1.cisco.local,187693828,50601305,0,2911381,0,852160,14119,13455,5969,0,0,845282,664,0,0,2
5827,2025-10-01 15:02:39,192.168.99.2,S1.cisco.local,168376,236040,0,1474,0,1092,1713,1713,1712,0,0,0,0,0,0,10004
5828,2025-10-01 15:02:39,192.168.99.2,S1.cisco.local,135543,214185,0,1162,0,863,1715,1715,1714,0,0,0,0,0,0,10009
5829,2025-10-01 15:02:39,192.168.99.3,S2.cisco.local,128762,287970,0,1053,0,767,1843,1843,1842,0,0,0,0,0,0,10002
5830,2025-10-01 15:02:39,192.168.99.3,S2.cisco.local,770136,767454,0,6159,0,6015,1845,1845,1844,0,0,0,0,0,0,10007
5831,2025-10-01 15:02:39,192.168.99.3,S2.cisco.local,51543708,298084,0,803771,0,1431,1847,1847,1846,0,0,0,0,0,0,10011
5832,2025-10-01 15:02:39,192.168.99.4,S3.cisco.local,126746435,51453549,0,1976668,0,802359,1583,1583,1582,0,0,0,0,0,0,10001
5833,2025-10-01 15:02:54,192.168.99.1,R1.cisco.local,187734329,50620625,0,2911868,0,852346,14201,13536,5996,0,0,845438,665,0,0,2
5834,2025-10-01 15:02:54,192.168.99.2,S1.cisco.local,169987,237198,0,1489,0,1101,1739,1739,1738,0,0,0,0,0,0,10004
5835,2025-10-01 15:02:54,192.168.99.2,S1.cisco.local,135543,215494,0,1162,0,864,1741,1741,1740,0,0,0,0,0,0,10009
5836,2025-10-01 15:02:54,192.168.99.3,S2.cisco.local,130176,289578,0,1069,0,776,1871,1871,1870,0,0,0,0,0,0,10002
5837,2025-10-01 15:02:54,192.168.99.3,S2.cisco.local,781395,780269,0,6263,0,6121,1873,1873,1872,0,0,0,0,0,0,10007
5838,2025-10-01 15:02:54,192.168.99.3,S2.cisco.local,51548275,300147,0,803823,0,1446,1875,1875,1874,0,0,0,0,0,0,10011
5839,2025-10-01 15:02:54,192.168.99.4,S3.cisco.local,126762371,51454199,0,1976917,0,802361,1607,1607,1606,0,0,0,0,0,0,10001
5840,2025-10-01 15:03:10,192.168.99.1,R1.cisco.local,187767515,50645589,0,2912203,0,852599,14318,13653,6027,0,0,845655,665,0,0,2
5841,2025-10-01 15:03:10,192.168.99.2,S1.cisco.local,172128,239325,0,1514,0,1121,1765,1765,1764,0,0,0,0,0,0,10004
5842,2025-10-01 15:03:10,192.168.99.2,S1.cisco.local,136833,216578,0,1177,0,873,1767,1767,1766,0,0,0,0,0,0,10009
5843,2025-10-01 15:03:10,192.168.99.3,S2.cisco.local,132798,292524,0,1103,0,798,1899,1899,1898,0,0,0,0,0,0,10002
5844,2025-10-01 15:03:10,192.168.99.3,S2.cisco.local,788050,787050,0,6318,0,6177,1901,1901,1900,0,0,0,0,0,0,10007
5845,2025-10-01 15:03:10,192.168.99.3,S2.cisco.local,51554222,302515,0,803893,0,1462,1903,1903,1902,0,0,0,0,0,0,10011
5846,2025-10-01 15:03:10,192.168.99.4,S3.cisco.local,126764934,51457639,0,1976947,0,802394,1631,1631,1630,0,0,0,0,0,0,10001
5847,2025-10-01 15:03:25,192.168.99.1,R1.cisco.local,187799372,50666393,0,2912524,0,852798,14475,13810,6059,0,0,845819,665,0,0,2
5848,2025-10-01 15:03:25,192.168.99.2,S1.cisco.local,173252,241460,0,1527,0,1129,1791,1791,1790,0,0,0,0,0,0,10004
5849,2025-10-01 15:03:25,192.168.99.2,S1.cisco.local,137580,217524,0,1186,0,879,1793,1793,1792,0,0,0,0,0,0,10009
5850,2025-10-01 15:03:25,192.168.99.3,S2.cisco.local,134383,293732,0,1122,0,803,1927,1927,1926,0,0,0,0,0,0,10002
5851,2025-10-01 15:03:26,192.168.99.3,S2.cisco.local,800216,800006,0,6426,0,6287,1929,1929,1928,0,0,0,0,0,0,10007
5852,2025-10-01 15:03:26,192.168.99.3,S2.cisco.local,51564965,305045,0,804021,0,1485,1931,1931,1930,0,0,0,0,0,0,10011
5853,2025-10-01 15:03:26,192.168.99.4,S3.cisco.local,126765711,51458523,0,1976950,0,802400,1655,1655,1654,0,0,0,0,0,0,10001
5854,2025-10-01 15:03:41,192.168.99.1,R1.cisco.local,187848734,50701752,0,2912908,0,853023,14665,14000,6088,0,0,846013,665,0,0,2
5855,2025-10-01 15:03:41,192.168.99.2,S1.cisco.local,174815,242692,0,1544,0,1139,1817,1817,1816,0,0,0,0,0,0,10004
5856,2025-10-01 15:03:41,192.168.99.2,S1.cisco.local,137580,218650,0,1186,0,881,1819,1819,1818,0,0,0,0,0,0,10009
5857,2025-10-01 15:03:41,192.168.99.3,S2.cisco.local,136910,308761,0,1148,0,824,1955,1955,1954,0,0,0,0,0,0,10002
5858,2025-10-01 15:03:41,192.168.99.3,S2.cisco.local,805900,806058,0,6476,0,6338,1957,1957,1956,0,0,0,0,0,0,10007
5859,2025-10-01 15:03:41,192.168.99.3,S2.cisco.local,51578232,307309,0,804181,0,1505,1959,1959,1958,0,0,0,0,0,0,10011
5860,2025-10-01 15:03:41,192.168.99.4,S3.cisco.local,126779744,51461181,0,1976968,0,802422,1679,1679,1678,0,0,0,0,0,0,10001
5861,2025-10-01 15:03:56,192.168.99.1,R1.cisco.local,187893066,50731952,0,2913319,0,853278,14856,14191,6121,0,0,846232,665,0,0,2
5862,2025-10-01 15:03:56,192.168.99.2,S1.cisco.local,177530,245638,0,1579,0,1169,1843,1843,1842,0,0,0,0,0,0,10004
5863,2025-10-01 15:03:57,192.168.99.2,S1.cisco.local,137580,219226,0,1186,0,882,1845,1845,1844,0,0,0,0,0,0,10009
5864,2025-10-01 15:03:57,192.168.99.3,S2.cisco.local,139660,316791,0,1179,0,842,1983,1983,1982,0,0,0,0,0,0,10002
5865,2025-10-01 15:03:57,192.168.99.3,S2.cisco.local,818084,819916,0,6588,0,6452,1985,1985,1984,0,0,0,0,0,0,10007
5866,2025-10-01 15:03:57,192.168.99.3,S2.cisco.local,51591911,309880,0,804345,0,1527,1987,1987,1986,0,0,0,0,0,0,10011
5867,2025-10-01 15:03:57,192.168.99.4,S3.cisco.local,126788008,51464542,0,1977000,0,802454,1703,1703,1702,0,0,0,0,0,0,10001
5868,2025-10-01 15:04:12,192.168.99.1,R1.cisco.local,187930376,50754839,0,2913716,0,853500,15066,14401,6155,0,0,846416,665,0,0,2
5869,2025-10-01 15:04:12,192.168.99.2,S1.cisco.local,178686,246773,0,1593,0,1178,1869,1869,1868,0,0,0,0,0,0,10004
5870,2025-10-01 15:04:12,192.168.99.2,S1.cisco.local,139455,220448,0,1209,0,892,1871,1871,1870,0,0,0,0,0,0,10009
5871,2025-10-01 15:04:12,192.168.99.3,S2.cisco.local,141565,320907,0,1197,0,856,2011,2011,2010,0,0,0,0,0,0,10002
5872,2025-10-01 15:04:12,192.168.99.3,S2.cisco.local,825538,825728,0,6635,0,6500,2013,2013,2012,0,0,0,0,0,0,10007
5873,2025-10-01 15:04:12,192.168.99.3,S2.cisco.local,51605194,314416,0,804507,0,1549,2015,2015,2014,0,0,0,0,0,0,10011
5874,2025-10-01 15:04:12,192.168.99.4,S3.cisco.local,126789183,51466640,0,1977014,0,802470,1727,1727,1726,0,0,0,0,0,0,10001
5875,2025-10-01 15:04:27,192.168.99.1,R1.cisco.local,187959784,50774303,0,2914020,0,853688,15213,14548,6184,0,0,846572,665,0,0,2
5876,2025-10-01 15:04:28,192.168.99.2,S1.cisco.local,179532,248131,0,1602,0,1184,1895,1895,1894,0,0,0,0,0,0,10004
5877,2025-10-01 15:04:28,192.168.99.2,S1.cisco.local,139538,221098,0,1210,0,895,1897,1897,1896,0,0,0,0,0,0,10009
5878,2025-10-01 15:04:28,192.168.99.3,S2.cisco.local,141645,321547,0,1198,0,858,2039,2039,2038,0,0,0,0,0,0,10002
5879,2025-10-01 15:04:28,192.168.99.3,S2.cisco.local,837904,839144,0,6749,0,6615,2041,2041,2040,0,0,0,0,0,0,10007
5880,2025-10-01 15:04:28,192.168.99.3,S2.cisco.local,51616684,316758,0,804646,0,1574,2043,2043,2042,0,0,0,0,0,0,10011
5881,2025-10-01 15:04:28,192.168.99.4,S3.cisco.local,126789247,51467216,0,1977014,0,802472,1751,1751,1750,0,0,0,0,0,0,10001
5882,2025-10-01 15:04:43,192.168.99.1,R1.cisco.local,188007876,50809470,0,2914396,0,853916,15395,14730,6217,0,0,846763,665,0,0,2
5883,2025-10-01 15:04:43,192.168.99.2,S1.cisco.local,183258,263114,0,1643,0,1212,1921,1921,1920,0,0,0,0,0,0,10004
5884,2025-10-01 15:04:43,192.168.99.2,S1.cisco.local,139938,222234,0,1215,0,897,1923,1923,1922,0,0,0,0,0,0,10009
5885,2025-10-01 15:04:43,192.168.99.3,S2.cisco.local,142275,322795,0,1206,0,863,2067,2067,2066,0,0,0,0,0,0,10002
5886,2025-10-01 15:04:43,192.168.99.3,S2.cisco.local,843150,845324,0,6799,0,6663,2069,2069,2068,0,0,0,0,0,0,10007
5887,2025-10-01 15:04:43,192.168.99.3,S2.cisco.local,51628237,319265,0,804783,0,1596,2071,2071,2070,0,0,0,0,0,0,10011
5888,2025-10-01 15:04:44,192.168.99.4,S3.cisco.local,126796774,51468938,0,1977025,0,802486,1775,1775,1774,0,0,0,0,0,0,10001
5889,2025-10-01 15:04:59,192.168.99.1,R1.cisco.local,188046304,50838995,0,2914718,0,854137,15533,14868,6252,0,0,846937,665,0,0,2
5890,2025-10-01 15:04:59,192.168.99.2,S1.cisco.local,185614,270620,0,1669,0,1230,1947,1947,1946,0,0,0,0,0,0,10004
5891,2025-10-01 15:04:59,192.168.99.2,S1.cisco.local,141302,223456,0,1231,0,907,1949,1949,1948,0,0,0,0,0,0,10009
5892,2025-10-01 15:04:59,192.168.99.3,S2.cisco.local,143188,323509,0,1217,0,865,2095,2095,2094,0,0,0,0,0,0,10002
5893,2025-10-01 15:04:59,192.168.99.3,S2.cisco.local,856517,859844,0,6924,0,6789,2097,2097,2096,0,0,0,0,0,0,10007
5894,2025-10-01 15:04:59,192.168.99.3,S2.cisco.local,51636319,321449,0,804881,0,1618,2099,2099,2098,0,0,0,0,0,0,10011
5895,2025-10-01 15:04:59,192.168.99.4,S3.cisco.local,126810801,51471985,0,1977043,0,802507,1799,1799,1798,0,0,0,0,0,0,10001
5896,2025-10-01 15:05:14,192.168.99.1,R1.cisco.local,188070816,50858405,0,2914963,0,854325,15618,14953,6278,0,0,847105,665,0,0,2
5897,2025-10-01 15:05:14,192.168.99.2,S1.cisco.local,187433,273307,0,1690,0,1243,1973,1973,1972,0,0,0,0,0,0,10004
5898,2025-10-01 15:05:14,192.168.99.2,S1.cisco.local,141302,223968,0,1231,0,908,1975,1975,1974,0,0,0,0,0,0,10009
5899,2025-10-01 15:05:15,192.168.99.3,S2.cisco.local,143188,325075,0,1217,0,867,2123,2123,2122,0,0,0,0,0,0,10002
5900,2025-10-01 15:05:15,192.168.99.3,S2.cisco.local,861804,865004,0,6962,0,6827,2125,2125,2124,0,0,0,0,0,0,10007
5901,2025-10-01 15:05:15,192.168.99.3,S2.cisco.local,51642663,324853,0,804953,0,1643,2127,2127,2126,0,0,0,0,0,0,10011
5902,2025-10-01 15:05:15,192.168.99.4,S3.cisco.local,126810929,51472625,0,1977045,0,802510,1823,1823,1822,0,0,0,0,0,0,10001
5903,2025-10-01 15:05:30,192.168.99.1,R1.cisco.local,188103359,50882579,0,2915290,0,854558,15748,15083,6312,0,0,847283,665,0,0,2
5904,2025-10-01 15:05:30,192.168.99.2,S1.cisco.local,189255,275769,0,1707,0,1260,1999,1999,1998,0,0,0,0,0,0,10004
5905,2025-10-01 15:05:30,192.168.99.2,S1.cisco.local,142768,226523,0,1250,0,924,2001,2001,2000,0,0,0,0,0,0,10009
5906,2025-10-01 15:05:30,192.168.99.3,S2.cisco.local,143188,325651,0,1217,0,868,2151,2151,2150,0,0,0,0,0,0,10002
5907,2025-10-01 15:05:30,192.168.99.3,S2.cisco.local,876025,880153,0,7093,0,6958,2153,2153,2152,0,0,0,0,0,0,10007
5908,2025-10-01 15:05:30,192.168.99.3,S2.cisco.local,51652666,327417,0,805072,0,1671,2155,2155,2154,0,0,0,0,0,0,10011
5909,2025-10-01 15:05:30,192.168.99.4,S3.cisco.local,126813460,51475136,0,1977065,0,802532,1847,1847,1846,0,0,0,0,0,0,10001
5910,2025-10-01 15:05:45,192.168.99.1,R1.cisco.local,188134389,50906732,0,2915596,0,854794,15851,15186,6343,0,0,847502,665,0,0,2
5911,2025-10-01 15:05:46,192.168.99.2,S1.cisco.local,192525,278051,0,1741,0,1282,2025,2025,2024,0,0,0,0,0,0,10004
5912,2025-10-01 15:05:46,192.168.99.2,S1.cisco.local,144037,228561,0,1261,0,936,2027,2027,2026,0,0,0,0,0,0,10009
5913,2025-10-01 15:05:46,192.168.99.3,S2.cisco.local,143188,326751,0,1217,0,870,2179,2179,2178,0,0,0,0,0,0,10002
5914,2025-10-01 15:05:46,192.168.99.3,S2.cisco.local,879026,884600,0,7121,0,6989,2181,2181,2180,0,0,0,0,0,0,10007
5915,2025-10-01 15:05:46,192.168.99.3,S2.cisco.local,51658869,329988,0,805146,0,1693,2183,2183,2182,0,0,0,0,0,0,10011
5916,2025-10-01 15:05:46,192.168.99.4,S3.cisco.local,126815476,51478251,0,1977088,0,802555,1871,1871,1870,0,0,0,0,0,0,10001
5917,2025-10-01 15:06:01,192.168.99.1,R1.cisco.local,188163568,50928803,0,2915874,0,854986,15966,15301,6371,0,0,847665,665,0,0,2
5918,2025-10-01 15:06:01,192.168.99.2,S1.cisco.local,193988,279357,0,1757,0,1293,2051,2051,2050,0,0,0,0,0,0,10004
5919,2025-10-01 15:06:01,192.168.99.2,S1.cisco.local,144450,231193,0,1265,0,941,2053,2053,2052,0,0,0,0,0,0,10009
5920,2025-10-01 15:06:01,192.168.99.3,S2.cisco.local,143188,327263,0,1217,0,871,2207,2207,2206,0,0,0,0,0,0,10002
5921,2025-10-01 15:06:01,192.168.99.3,S2.cisco.local,887605,894040,0,7200,0,7069,2209,2209,2208,0,0,0,0,0,0,10007
5922,2025-10-01 15:06:01,192.168.99.3,S2.cisco.local,51666869,331832,0,805242,0,1712,2211,2211,2210,0,0,0,0,0,0,10011
5923,2025-10-01 15:06:02,192.168.99.4,S3.cisco.local,126823752,51480567,0,1977099,0,802569,1895,1895,1894,0,0,0,0,0,0,10001
5924,2025-10-01 15:06:17,192.168.99.1,R1.cisco.local,188217007,50976588,0,2916349,0,855413,16241,15576,6596,0,0,847860,665,0,0,2
5925,2025-10-01 15:06:17,192.168.99.2,S1.cisco.local,194904,280863,0,1767,0,1301,2077,2077,2076,0,0,0,0,0,0,10004
5926,2025-10-01 15:06:17,192.168.99.2,S1.cisco.local,146330,245510,0,1285,0,961,2079,2079,2078,0,0,0,0,0,0,10009
5927,2025-10-01 15:06:17,192.168.99.3,S2.cisco.local,143642,330377,0,1223,0,876,2235,2235,2234,0,0,0,0,0,0,10002
5928,2025-10-01 15:06:17,192.168.99.3,S2.cisco.local,898446,903608,0,7279,0,7150,2237,2237,2236,0,0,0,0,0,0,10007
5929,2025-10-01 15:06:17,192.168.99.3,S2.cisco.local,51686364,348974,0,805509,0,1934,2239,2239,2238,0,0,0,0,0,0,10011
5930,2025-10-01 15:06:17,192.168.99.4,S3.cisco.local,126831273,51482219,0,1977110,0,802582,1919,1919,1918,0,0,0,0,0,0,10001
5931,2025-10-01 15:06:32,192.168.99.1,R1.cisco.local,188260300,51012955,0,2916758,0,855756,16465,15800,6753,0,0,848043,665,0,0,2
